CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS,,,,,,,,,
CHEMBL201657	338302	CHEMBL201657	338302		8	218.21	-2.53	118.89	0	CC(=O)N[C@H]1NC[C@@H]([C@H](O)[C@@H]1O)C(=O)O	1730459	Inhibition					Inhibition				Not Determined		0	BAO_0000376			330942	CHEMBL862234	F	Inhibition of sulfate transfer by HS 2-O-ST from CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL201744	338414	CHEMBL201744	338414		4	315.37	-.88	132.96	0	CCC(CC)C(=O)N1C[C@H]([C@H](N)[C@H](O)[C@H]1NC(=O)C)C(=O)O	1730452	Activity					Activity				Not Determined		0	BAO_0000375			330943	CHEMBL862235	F	Inhibition of HS 2-O-ST activity in CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL201744	338414	CHEMBL201744	338414		4	315.37	-.88	132.96	0	CCC(CC)C(=O)N1C[C@H]([C@H](N)[C@H](O)[C@H]1NC(=O)C)C(=O)O	1730451	Inhibition					Inhibition				Not Determined		0	BAO_0000376			330942	CHEMBL862234	F	Inhibition of sulfate transfer by HS 2-O-ST from CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL202303	338270	CHEMBL202303	338270		1	217.22	-2.56	124.68	0	CC(=O)N[C@H]1NC[C@H]([C@H](N)[C@@H]1O)C(=O)O	1730435	Activity					Activity				Not Determined		0	BAO_0000375			330943	CHEMBL862235	F	Inhibition of HS 2-O-ST activity in CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL202303	338270	CHEMBL202303	338270		1	217.22	-2.56	124.68	0	CC(=O)N[C@H]1NC[C@H]([C@H](N)[C@@H]1O)C(=O)O	1730434	Inhibition					Inhibition				Not Determined		0	BAO_0000376			330942	CHEMBL862234	F	Inhibition of sulfate transfer by HS 2-O-ST from CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL202309	338432	CHEMBL202309	338432		3	357.41	-1.57	171.34	0	CCC(CC)C(=O)N1C[C@H]([C@H](N=C(N)N)[C@H](O)[C@H]1NC(=O)C)C(=O)O	1678366	Inhibition	=	84	%		Inhibition	=	84	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	330942	CHEMBL862234	F	Inhibition of sulfate transfer by HS 2-O-ST from CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL202309	338432	CHEMBL202309	338432		3	357.41	-1.57	171.34	0	CCC(CC)C(=O)N1C[C@H]([C@H](N=C(N)N)[C@H](O)[C@H]1NC(=O)C)C(=O)O	1678368	Activity					Activity				Not Determined		0	BAO_0000375			330943	CHEMBL862235	F	Inhibition of HS 2-O-ST activity in CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL380552	338647	CHEMBL380552	338647		5	313.24	-2.49	160.56	1	NC(=N)N[C@@H]1[C@H](O)[C@@H](NC(=O)C(F)(F)F)NC[C@H]1C(=O)O	1730497	Activity					Activity				Not Determined		0	BAO_0000375			330943	CHEMBL862235	F	Inhibition of HS 2-O-ST activity in CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL380552	338647	CHEMBL380552	338647		5	313.24	-2.49	160.56	1	NC(=N)N[C@@H]1[C@H](O)[C@@H](NC(=O)C(F)(F)F)NC[C@H]1C(=O)O	1730496	Inhibition					Inhibition				Not Determined		0	BAO_0000376			330942	CHEMBL862234	F	Inhibition of sulfate transfer by HS 2-O-ST from CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL370619	338277	CHEMBL370619	338277		2	259.27	-3.24	163.06	1	CC(=O)N[C@H]1NC[C@H]([C@H](N=C(N)N)[C@@H]1O)C(=O)O	1678365	Inhibition	=	76	%		Inhibition	=	76	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	330942	CHEMBL862234	F	Inhibition of sulfate transfer by HS 2-O-ST from CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL370619	338277	CHEMBL370619	338277		2	259.27	-3.24	163.06	1	CC(=O)N[C@H]1NC[C@H]([C@H](N=C(N)N)[C@@H]1O)C(=O)O	1678367	Activity					Activity				Not Determined		0	BAO_0000375			330943	CHEMBL862235	F	Inhibition of HS 2-O-ST activity in CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL370990	338649	CHEMBL370990	338649		6	272.18	-1.98	118.89	0	O[C@H]1[C@H](O)[C@@H](CN[C@@H]1NC(=O)C(F)(F)F)C(=O)O	1730499	Activity					Activity				Not Determined		0	BAO_0000375			330943	CHEMBL862235	F	Inhibition of HS 2-O-ST activity in CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL370990	338649	CHEMBL370990	338649		6	272.18	-1.98	118.89	0	O[C@H]1[C@H](O)[C@@H](CN[C@@H]1NC(=O)C(F)(F)F)C(=O)O	1730498	Inhibition					Inhibition				Not Determined		0	BAO_0000376			330942	CHEMBL862234	F	Inhibition of sulfate transfer by HS 2-O-ST from CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL371321	338441	CHEMBL371321	338441		10	272.18	-1.98	118.89	0	O[C@H]1[C@@H](O)[C@H](CN[C@@H]1NC(=O)C(F)(F)F)C(=O)O	1730529	Activity					Activity				Not Determined		0	BAO_0000375			330943	CHEMBL862235	F	Inhibition of HS 2-O-ST activity in CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL371321	338441	CHEMBL371321	338441		10	272.18	-1.98	118.89	0	O[C@H]1[C@@H](O)[C@H](CN[C@@H]1NC(=O)C(F)(F)F)C(=O)O	1730528	Inhibition					Inhibition				Not Determined		0	BAO_0000376			330942	CHEMBL862234	F	Inhibition of sulfate transfer by HS 2-O-ST from CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL371971	338211	CHEMBL371971	338211		7	272.18	-1.98	118.89	0	O[C@H]1[C@H](O)[C@@H](CN[C@H]1NC(=O)C(F)(F)F)C(=O)O	1730511	Activity					Activity				Not Determined		0	BAO_0000375			330943	CHEMBL862235	F	Inhibition of HS 2-O-ST activity in CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL371971	338211	CHEMBL371971	338211		7	272.18	-1.98	118.89	0	O[C@H]1[C@H](O)[C@@H](CN[C@H]1NC(=O)C(F)(F)F)C(=O)O	1730510	Inhibition					Inhibition				Not Determined		0	BAO_0000376			330942	CHEMBL862234	F	Inhibition of sulfate transfer by HS 2-O-ST from CHO cells	1	Scientific Literature	Cricetulus longicaudatus		10030	Expert	BAO_0000219	100680	CHEMBL4212	SINGLE PROTEIN	O08889	Heparan sulfate 2-O-sulfotransferase 1	Cricetulus longicaudatus	9	Protein			30601	CHEMBL1149374	16275065	Bioorg. Med. Chem. Lett.	2006	16	3	532	449	CHEMBL3308072	CHO		,,,,,,,,,
CHEMBL135	27626	CHEMBL135	27626	ESTRADIOL	E2	272.39	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	15463337	Kd	=	1200	nM	5.92	Kd	=	1.2	uM			0	BAO_0000034	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484211	CHEMBL3537872	A	Binding affinity to human SULT1A1 expressed in Escherichia coli assessed as change in intrinsic fluorescence in presence of 3',5'-phosphoadenosine	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,
CHEMBL135	27626	CHEMBL135	27626	ESTRADIOL	E2	272.39	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	15463339	Kd	=	2300	nM	5.64	Kd	=	2.3	uM			0	BAO_0000034	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484210	CHEMBL3537871	A	Binding affinity to human SULT1A1 expressed in Escherichia coli assessed as change in intrinsic fluorescence	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
CHEMBL135	27626	CHEMBL135	27626	ESTRADIOL	E2	272.39	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	15463345	Km	=	2400	nM		Km	=	2.4	uM			0	BAO_0000477	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484206	CHEMBL3537867	A	Activity of human SULT1A1 expressed in Escherichia coli at 20 uM by Michaelis-Menten equation analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
CHEMBL135	27626	CHEMBL135	27626	ESTRADIOL	E2	272.39	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	15463343	Km	=	360	nM		Km	=	.36	uM			0	BAO_0000477	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484207	CHEMBL3537868	A	Activity of human SULT1A1 expressed in Escherichia coli at 20 uM by Michaelis-Menten equation analysis in presence of PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
CHEMBL135	27626	CHEMBL135	27626	ESTRADIOL	E2	272.39	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	15463344	Vmax	=	16	pmol/min/ug		Vmax	=	16	pmol/min/ug			0	BAO_0000586			1484206	CHEMBL3537867	A	Activity of human SULT1A1 expressed in Escherichia coli at 20 uM by Michaelis-Menten equation analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
CHEMBL135	27626	CHEMBL135	27626	ESTRADIOL	17-beta-Estradiol	272.39	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O	6074760	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL14126	13336	CHEMBL14126	13336	BETANAPHTHOL	2-naphthol	144.17	2.55	20.23	0	Oc1ccc2ccccc2c1	6074754	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL14130	13399	CHEMBL14130	13399	P-NITROPHENOL	4-Nitrophenol	139.11	1.3	63.37	0	Oc1ccc(cc1)[N+](=O)[O-]	6074751	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL261886	430992	CHEMBL261886	430992		2-nitropropane	89.09	.67	43.14	0	CC(C)[N+](=O)[O-]	6074762	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL112	16450	CHEMBL112	16450	ACETAMINOPHEN	acetaminophen	151.16	1.35	49.33	0	CC(=O)Nc1ccc(O)cc1	6074755	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1743302	1122122	CHEMBL1743302	1122122		N-hydroxy-PhIP	240.27	2.44	62.97	0	Cn1c(NO)nc2ncc(cc12)c3ccccc3	6074757	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1743303	1122123	CHEMBL1743303	1122123	DIIODOTHYRONINE	di-iodothyronine (T2)	525.08	3.35	92.78	1	NC(Cc1ccc(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	6074758	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL59	4584	CHEMBL59	4584	DOPAMINE	Dopamine	153.18	.6	66.48	0	NCCc1ccc(O)c(O)c1	6074761	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL53	3854	CHEMBL53	3854	APOMORPHINE	apomorphine	267.33	2.85	43.7	0	CN1CCc2cccc3c2[C@H]1Cc4ccc(O)c(O)c34	6074763	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL108475	178286	CHEMBL108475	178286		4-ethylphenol	122.17	1.95	20.23	0	CCc1ccc(O)cc1	6074752	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL1544	433015	CHEMBL1544	433015	LIOTHYRONINE	tri-iodothyronine (T3)	650.98	3.95	92.78	1	N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	6074759	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL3527569	1925277	CHEMBL3527569	1925277		M25	450.45	3.35	128.04	0	C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OS(=O)(=O)O	15469946	Drug metabolism					Drug metabolism				metabolite_detected		0				1483853	CHEMBL3539757	A	Activity of human SULT1A1 assessed as compound formation treated with 2 and 20 uM brivanib for 30 mins by LC/MS analysis in presence of PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92057	CHEMBL3526086	21989950	Drug Metab. Dispos.	2012	40	1	219					,,,,,,,,,
CHEMBL408	666	CHEMBL408	666	TROGLITAZONE	troglitazone	441.55	4.37	84.86	0	Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O	6074764	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL802	51042	CHEMBL802	51042	MINOXIDIL	minoxidil	209.25	-.13	95.11	0	Nc1cc(nc(N)[n+]1[O-])N2CCCCC2	6074756	Activity					Activity				Substrate		0	BAO_0000375			738296	CHEMBL1743314	A	Major substrate of human cytosolic sulfotransferase SULT1A1	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			56167	CHEMBL1743201			2008			161					,,,,,,,,,
CHEMBL377300	343041	CHEMBL377300	343041	BRIVANIB	Brivanib	370.38	3.52	84.67	0	C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C	15469941	Drug metabolism					Drug metabolism				metabolite_detected		0				1483848	CHEMBL3539752	A	Drug metabolism assessed as human SULT1A1-mediated (R)-1-(4-(4-fluoro-2-methyl-1H-indol-5-yloxy)-5-methylpyrrolo[1,2-f][1,2,4]triazin-6-yloxy)propane-2-sulfonic acid formation at 2 and 20 uM for 30 mins by LC/MS analysis in presence of PAPS	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92057	CHEMBL3526086	21989950	Drug Metab. Dispos.	2012	40	1	219					,,,,,,
CHEMBL691	31241	CHEMBL691	31241	ETHINYL ESTRADIOL	EE2	296.41	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	15463338	Kd	=	500	nM	6.3	Kd	=	.5	uM			0	BAO_0000034	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484210	CHEMBL3537871	A	Binding affinity to human SULT1A1 expressed in Escherichia coli assessed as change in intrinsic fluorescence	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
CHEMBL691	31241	CHEMBL691	31241	ETHINYL ESTRADIOL	EE2	296.41	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	15463336	Kd	=	4.3	nM	8.37	Kd	=	4.3	nM			0	BAO_0000034	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484211	CHEMBL3537872	A	Binding affinity to human SULT1A1 expressed in Escherichia coli assessed as change in intrinsic fluorescence in presence of 3',5'-phosphoadenosine	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,
CHEMBL691	31241	CHEMBL691	31241	ETHINYL ESTRADIOL	EE2	296.41	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	15463333	Ki	=	19	nM	7.72	Ki	=	19	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1484214	CHEMBL3537875	A	Inhibition of human SULT1A1 expressed in Escherichia coli assessed as beta-naphthol sulfation at 100 nM by Michaelis-Menten equation analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	104076	CHEMBL1743291	SINGLE PROTEIN	P50225	Sulfotransferase 1A1	Homo sapiens	9	Protein			92129	CHEMBL3525919	22593037	Drug Metab. Dispos.	2012	40	8	1588					,,,,,,,,,
