"SUPPORTING INFORMATION
TREND ANALYSIS OF A DATABASE OF INTRAVENOUS PHARMACOKINETIC PARAMETERS IN HUMANS FOR 670 DRUG COMPOUNDS
410,Micafungin,235114-32-6,0.21,0.17,0.0023,21,16,"Hebert MF, Blough DK, Townsend RW, Allison M, Buell D, Keirns J, and Bekersky I (2005) Concomitant tacrolimus and micafungin pharmacokinetics in healthy volunteers.  J. Clin. Pharmacol. 45: 1018-1024.  Hebert MF, Smith HE, Marbury TC, Swan SK, Smith WB, Townsend RW, Buell D, Keirns J, and Bekersky I (2005) Pharmacokinetics of micafungin in healthy volunteers, volunteers with moderate liver disease, and volunteers with renal dysfunction. J. Clin. Pharmacol.  45: 1145-1152.",
411,Midazolam,59467-70-8,1.1,5.3,0.017,3.5,3.1,"Heizmann P, Eckert M, and Ziegler WH (1983) Pharmacokinetics and bioavailability of midazolam in man.  Br. J. Clin. Pharmacol. 16: 43s-49s.  Pentikainen PJ, Valisalmi L, Himberg JJ, and Crevoisier C (1989) Pharmacokinetics of midazolam following intravenous and oral administration in patients with chronic liver disease and in healthy subjects.  J. Clin. Pharmacol. 29: 272-277.  ",
412,Miglitol,72432-03-2,0.28,1.7,1.0,2.7,2.3,"Ahr AH, Boberg M, Brendel E, Krouse HP, and Steinke W (1997) Pharmacokinetics of miglitol.  Absorption, distribution, metabolism, and excretion following administration to rats, dogs, and man.  Arz. Forsch. 47: 734-745.",Pharmacokinetic parameters were calculated from plasma total radioactivity measurements after administration of radiolabelled miglitol.  Analysis of samples showed that miglitol parent drug was the only drug-related entity.
413,Milrinone,78415-72-2,0.25,6.2,0.035,0.67,0.80,"Stroshane RM, Koss RF, Biddlecome CE, Luczkowec C, and Edelson J (1984) Oral and intravenous pharmacokinetics of milrinone in human volunteers.  J. Pharm. Sci. 73: 1438-1441.  Woolfrey SG, Hegbrant J, Thysell H, Fox PA, Lendrem DW, Lockwood GF, Lasher K, Rogers J, and Greenslade D (1995) Dose regimen adjustment for milrinone in congestive heart failure patients with moderate and severe renal failure.  J. Pharm. Pharmacol. 47: 651-655.",
414,Minocycline,10118-90-8,1.6,1.2,NF,22,17,"Simon VC, Malerczyk V, Preuss I, Schmidt K, and Grahman H (1976) In vitro aktivitat und pharmakokinetik von minocyclin.  Arz. Forsch. 26: 556-560.","Calculated from C vs t data given in Table 4 for the 200 mg dose in Simon, et al."
415,Mirtazapine,85650-52-8,4.2,8.0,0.15,8.8,15,"Voortman G and Paanakker JE (1995) Bioavailability of mirtazepine from Remeron tablets after single and multiple oral dosing.  Human Psychopharmacol. 10: s83-s96.  Timmer CJ, Sitsen JM, and Delbressine LP (2000) Clinical pharmacokinetics of mirtazapine.  Clin. Pharmacokinet. 38: 461-74.",
416,Mitoxantrone,65271-80-9,12,7.9,0.25,25,53,"Canal P, Attal M, Chatelut E, Guichard S, Huguet F, Muller C, Schlaifer D, Laurent G, Houin G, and Bugat R (1993) Plasma and cellular pharmacokinetics of mitoxantrone in high dose chemotherapeutic regimen for refractory lymphomas.  Canc. Res. 53: 4850-4854.  Scott LJ and Figgitt DP (2004) Mitoxantrone: a review of its use in multiple sclerosis.  CNS Drugs 18: 379-396.",
417,Mivacurium (cis/cis),106791-40-6,0.27,5.2,0.70,0.87,0.83,"Head-Rapson AG, Devlin JC, Parker CJ, Hunter JM (1994) Pharmacokinetics of the three isomers of mivacurium and pharmacodynamics of the chiral mixture in hepatic cirrhosis. Br J Anaesth.  73: 613-618.  Roy JJ and Varin F (2004) Physicochemical properties of neuromuscular blocking agents and their impact on the pharmacokinetic-pharmacodynamic relationship.  Br. J. Anaesth. 93: 241-248.",
418,Moclobemide,71320-77-9,1.1,10,0.77,1.8,1.5,"Schoerlin MP, Mayersohn M, Korn A, and Eggers H (1987) Disposition kinetics of moclobemide, a monoamine oxidase-A enzyme inhibitor: single and multiple dosing in normal subjects.  Clin. Pharmacl. Ther. 42: 395-404.  Raaflaub J, Haefelfinger P, and Trautman KH (1984) Single-dose pharmacokinetics of the MAO-inhibitor moclobemide in man.  Arz. Forsch. 34: 80-82.  Schoerlin MP, Mayersohn M, Hoevels B, Eggers H, Dellenbach M, and Pfefen JP (1991) Cimetidine alters the disposition kinetics of the monoamine oxidase-A inhibitor moclobemide.  Clin. Pharmacol. Ther. 49: 32-38.  Schoerlin MP, Horber FF, Frey FJ, and Mayersohn M (1990) Disposition kinetics of moclobemide, a new MAO-A inhibitor, in subjects with impaired renal function.  J. Clin. Pharmacol. 30: 272-284.  Schoerlin MP and Guentert TW (1989) Pharmacokinetics and metabolism of reversible MAO-A inhibitors in the human.  Psychiatrische Praxis  16(Suppl 1): 11-17.",
419,Montelukast,158966-92-8,0.15,0.68,0.002,3.8,5.0,"Zhao JJ, Rogers JD, Holland SD, Larson P, Amin RD, Haesen R, Freeman A, Seiberling M, Merz M, and Cheng H (1997) Pharmacokinetics and bioavailability of montelukast sodium (MK-0476) in healthy young and elderly volunteers.  Biopharm. Drug Dispos. 18: 769-777.  Cheng H, Leff JA, Amin R, Gertz BJ, De Smet M, Noonan N, Rogers JD, Malbecq W, Meisner D, and Somers G (1996) Pharmacokinetics, bioavailability, and safety of montelukast sodium (MK-0476) in healthy males and females.  Pharm. Res. 13: 445-448.",
420,Morphine,57-27-2,2.3,26,0.65,1.5,2.0,"Owen JA, Sitar DS, Berger L, Briwnell L, Duke PC, and Mitenko PA (1983) Age related morphine kinetics.  Clin. Pharmacil. Ther. 34: 364-368.  Berkowitz BA (1976) The relationship of pharmacokinetics to pharmacological activity: morphine, methadone and naloxone.  Clin. Pharmacokinet. 1: 219-230.  Lotsch J, Weiss M, Kobal G, and Geisslinger G (1998) Pharmacokinetics of morphine-6-glucuronide and its formation from morphine after intravenous administration.  Clin. Pharmacol. Ther. 63: 629-639.  Aitkenhead AR, Vater M, Achola K, Cooper MS, and Smith G (1984) Pharmacokinetics of single-dse I.V. morphine in normal volunteers and patients with end-stage renal disease.  Br. J. Anaesth. 56: 813-819.",
421,Morphine-6-Glucuronide,20290-10-2,0.12,2.2,NF,0.91,1.4,"Lotsch J, Weiss M, Kobal G, and Geisslinger G (1998) Pharmacokinetics of morphine-6-glucuronide and its formation from morphine after intravenous administration.  Clin. Pharmacol. Ther. 63: 629-639.",
422,Moxalactam,64952-97-2,0.17,0.72,0.39,3.9,2.9,"Wise R, Baker S, and Livingston R (1980) Comparison of cefotaxime and moxalactam pharmacokinetics and tissue levels.  Antimic. Ag. Chemother. 18: 369-371.  Standiford HC, Drusano GL, Bustamante CI, Rivera G, Forrest A, Tatem B, Leslie J, and Moody M (1986) Imipenem coadministered with cilastatin compared with moxalactam:  integration of serum pharmacokinetics and microbiologic activity following single-dose administration to normal volunteers.  Antimic. Agents Chemother. 29: 412-417.",
423,Moxifloxacin,151096-09-2,1.4,2.4,0.60,9.7,8.2,Avelox IV Product Label,VDss calculated using C vs t data obtained by digitization of the plot provided in the label.
424,Moxonidine,75438-57-2,1.8,11,0.93,2.7,2.2,"Theodor R, Weimann HJ, Weber W, and Michaelis K (1991) Absolute bioavailability of moxonidine.  Eur. J. Drug Met. and Pharmacokin. 16: 153-159.  Schaefer HG, Toublanc N, and Weimann HJ (1998) The pharmacokinetics of moxonidine.  Rev. Contemp. Pharmacother.  9: 481-490.",
425,Nadolol,42200-33-9,1.9,2.9,0.14,11,9.2,"Morrison RA, Singhvi SM, Creasey WA, and Willard DA (1988) Dose proportionality of nadolol pharmacokinetics after intravenous administration to healthy subjects.  Eur. J. Clin. Pharmacol. 33: 625-628.  Patel L, Johnston A, and Turner P (1984) Nadolol binding to human serum proteins.  J. Pharm. Pharmacol. 36: 414-415.",
426,Nafcillin,147-52-4,0.22,3.3,0.13,1.1,0.70,"Waller ES, Sharanevych MA, and Yakatan GJ (1982) The effect of probenecid on nafcillin disposition.  J. Clin. Pharmacol.  22: 482-489.  Bergan T (1984) Pharmacokinetics of beta-lactam antibiotics.  Scand. J. Infect. Dis. 42(Suppl): 83-98.",VDss calculated using micro rate constants reported in the reference.  Note: Plasma concentrations determined by bioassay; assumes no active metabolites.
427,Nalbuphine,20594-83-6,4.6,22,0.50,3.5,3.7,"Aitkenhead AR, Lin ES, and Achola KJ (1988) The pharmacokinetics of oral and intravenous nalbuphine in healthy volunteers.  Br. J. Clin. Pharmacol. 25: 264-268.   Jaillion P, Gardin ME, Lecocq B, Richard MO, Meignan S, Blondel Y, Grippat JC, Bergnieres J, and Vergnoux O (1989) Pharmacokinetics of nalbuphine in infants, young healthy volunteers, and elderly patients.  Clin. Pharmacol. Ther. 46: 226-233",
428,Nalmefene,55096-26-9,8.2,15,0.65,9.1,8.8,"Frye RF, Matzke GR, Jallad NS, Wilhelm JA, Bikhazi GB (1996) The effect of age on the pharmacokinetics of the opioid antagonist nalmefene.  Br. J. Clin. Pharmacol. 42: 301-306.  Dixon R, Ghowes J, Gentile J, Hsu HB, Hsaio J, Garg D, Weidler D, Meyer M, and Tuttle R (1986) Nalmefene: inravenous safety and kinetics of a new opioid antagonist.  Clin. Pharmacol. Ther. 39: 49-53.  Frye RF, Matzke GR, Schade R, Dixon R, and Rabinovitz M (1997) Effects of liver disease on the disposition of the opioid antagonist nalmefene.  Clin. Pharmacol. Ther. 61: 15-23.  Matzke GR, Frye RF, Alexander ACM, Reynolds R, Dixon R, Johnston J, and Rault RM (1996) The effect of renal insufficiency and hemodialysis on the pharmacokinetics of nalmefene.  J. Clin. Pharmacol. 36: 144-151. ",
429,Naloxone,465-65-6,1.7,23,0.54,1.2,1.1,"Ngai SH, Berkowitz BA, Yang JC, Hempstead J, and Spector S (1976) Pharmacokinetics of naloxone in rats and man: basis for its potency and short duration of action.  Anesthesiology 44: 398-401.  Asali LA and Brown KF (1984) Naloxone protein binding in adult and fetal plasma. Eur. J. Clin. Pharmacol. 27: 459-463.",Pharmacokinetic parameters were calculated from C vs t data obtained by digitization of the plot provided in the reference.
430,Naltrexone,16590-41-3,7.6,57,0.79,2.2,1.9,"Wall ME, Brine DR, and Perez-Reyes M (1981) Metabolism and disposition of naltrexone in man after oral and intravenous administration.  Drug Metab. Dispos.  9: 369-375.  Ludden TM, Malspeis L, Baggot JD, Sokoloski TD, Frank SG, and Reuning RH (1976) Tritiated naltrexone binding in plasma from several species and tissue distribution in mice.  J. Pharm. Sci. 65: 712-716",Calculated from C vs t data provided in the report.
431,Napsagatran,154397-77-0,0.36,6.4,NF,0.94,1.9,Hauptmann J. (2002) Pharmacokinetics of an emerging new class of anticoagulant/antithrombotic drugs A review of small-molecule thrombin inhibitors.  Eur J Clin Pharmacol  57: 751-758. ,
432,Naratriptan,121679-13-8,2.4,6.6,0.70,6.1,6.6,Amerge Product Label.,
433,Nateglinide,105816-04-4,0.15,1.8,0.029,1.4,1.5,"Weaver ML, Orwig BA, Rodriguez LC, Graham ED, Chin JA, Shapiro MJ, Mcleod JF, and Mangold JB (2001) Pharmacokinetics and metabolism of nateglinide in humans.  Drug Metab. Dispos. 29: 415-421.  Choudhury S, Hirschberg Y, Filipek R, Lasseter K, and McLeod JF (2000) Single-dose pharmacokinetics of nateglinide in subjects with hepatic cirrhosis.  J. Clin. Pharmacol. 40: 634-640.",
434,Nebivolol,118457-14-0,11,14,NF,13,10,"Cheymol G, Poirier JM, Carrupt PA, Testa B, Weissenburger J, Levron JC, and Snoeck E (1997) Pharmacokinetics of .beta.-adrenoceptor blockers in obese and normal volunteers. Br. J. Clin. Pharmacol. 43: 563-570.",
435,Nefazodone,83366-66-9,0.51,7.5,0.01,1.1,1.2,"Barbhaiya RH, Dandekar KA, and Greene DS (1996) Pharmacokinetics, absolute bioavailability, and disposition of [14C]nefazodone in humans.  Drug Metab. Dispos. 24:  91-5.  PPB data from http://www.drugs.com/ppa/nefazodone_hydrochloride.html",
436,Nefopam,13669-70-0,5.6,12,NF,8.1,5.0,"Chawla J, Le Guern ME, Alquier C, Kalhorn TF, and Levy RH (2005)  Effect of route of administration on the pharmacokinetic behavior of enantiomers of nefopam and desmethylnefopam.  Ther. Drug Monit. 25: 203-210.  ",VDss calculated from digitized C vs t data for (+) enantiomer.
437,Nelarabine,121032-29-9,4.9,81,0.80,1.0,0.50,Arranon Product Label.,
438,Neostigmine,59-99-4,0.74,9.2,NF,1.3,1.3,"Morris RB, Cronnelly R, Miller RD, Stanski DR, and Fahey MR (1981) Pharmacokinetics of edrophonium and neostigmine when antagonizing d-tubocurarine neuromuscular blockade in man.  Anesthesiol. 54: 399-402.",
439,Netilmicin,56391-56-1,0.073,0.55,1.0,2.2,3.2,"Welling PG, Baumueller A, Lau CC, and Madsen PO  (1977) Netilmicin Pharmacokinetics After Single Intravenous Doses to Elderly Male Patients.  Antimic. Agents Chemother. 12: 328-334.  Contrepois A, Brion N, Garaud JJ, Faurisson F, Delatour F, Levy JC, Deybach JC, and Carbon C (1985) Renal disposition of gentamicin, dibekacin, tobramycin, netilmicin, and amikacin in humans.  Antimic. Agents Chemother. 27: 520-524.",Used data from group 1 (mean age 54 yr) and analyzed C vs t data provided in the reference by Welling et al.
440,Nevirapine,129618-40-2,1.3,0.30,0.32,81,53,"Lamson MJ, Sabo JP, MacGregor TR, Pav JW, Rowland L, Hawi A, Cappola M, and  Robinson P (1999) Single dose pharmacokinetics and bioavailability of nevirapine in healthy volunteers.  Biopharm. Drug Dispos. 20: 285-291.  Almond LM, Boffito M, Hoggard PG, Bonora S, Raiteri R,  Reynolds HE, Garazzino S, Sinicco A,  Khoo SH, Back DJ, and Di Perri G (2004) The Relationship between Nevirapine Plasma Concentrations and Abnormal Liver Function Tests.  AIDS Res. Human Retroviruses  20: 716-722.",
441,Nicardipine,55985-32-5,1.0,11,0.01,1.5,4.1,"Guerret M, Cheymol G, Hubert M, Julien-Larose C, and Lavene D (1989) Simultaneous study of the pharmacokinetics of intravenous and oral nicardipine using a stable isotope.  Eur. J.Clin. Pharmacol. 37: 381-385.  Kirsten R, Nelson K, Kirsten D, and Heintz B (1998) Clinical  pharmacokinetics  of vasodilators. Part I.  Clin. Pharmacokinet. 34: 457-482.  ",
442,Nicotine,54-11-5,2.6,18,0.95,2.4,2.0,"Benowitz NL, Jacob P, Jones RT, and Rosenberg J (1982) Interindividual variability in the metabolism and cardiovascular effects of nicotine in man.  J. Pharmacol. Exp. Ther. 221: 368-372. ",
443,Nifedipine,21829-25-4,0.79,7.3,0.044,1.8,1.9,"Rashid TJ, Martin U, Clarke H, Waller DG, Renwick AG, and George CF (1995) Factors affecting the absolute bioavailability of nifedipine.  Br. J. Clin. Pharmacol. 40: 51-58.  Robertson DRC, Waller DG, Renwick AG, and George CF (1988) Age-related changes in the pharmacokinetics and pharmacodynamics of nifedipine.  Br. J. Clin. Pharmacol. 25: 297-305.  Kleinbloesem CH, van Harten J, Wilson JPH, Danhof M, van Brummelen P, and Breimer DD (1986) Nifedipine: kinetics and hemodynamic effects in patients with liver cirrhosis after intravenous and oral administration. Clin. Pharmacol. Ther. 40: 21-28.  Kleinbloesem CH, van Brummelen P, van de Linde JA, Voogd PJ, and Breimer DD (1984) Nifedipine: kinetics and dynamics in healthy subjects.  Clin. Pharmacol. Ther. 35: 742-749.    Ramsch KD, Graefe KH, Scherline D, Sommer J, and Ziegler R (1986) Pharmacokinetics and metabolism of calcium-blocking agents nifedipine, nitrendipine, and nimodipine.  Am. J. Nephrol. 6(Suppl 1): 73-80.  ",
444,Nimodipine,66085-59-4,1.1,15,0.016,1.2,1.3,"Muck W, Breuel HP, and Kuhlmann J (1996) The influence of age on the pharmacokinetics of nimodipine.  Int. J. Clin. Pharmacol. Ther. 34: 293-298.  Ramsch KD, Graefe KH, Scherline D, Sommer J, and Ziegler R (1986) Pharmacokinetics and metabolism of calcium-blocking agents nifedipine, nitrendipine, and nimodipine.  Am. J. Nephrol. 6(Suppl 1): 73-80.    Hynymen M, Siltanen T, Sahlman A, Pohjasvaara T, Muck W, and Kaste M (1995) Continuous infusion of nimodipine during coronary artery surgery: hemodynamics and pharmacokinetic study.  Br. J. Anaesth.  74: 526-533.",
445,Nisoldipine,63675-72-9,5.5,15,0.003,6.5,11,"van Harten J, van Brummelen P, Lodewijks MTM, Danhof M, Breimer DD (1988) Pharmacokinetics and hemodynamic effects of nisoldipine and its interaction with cimetidine.  Clin. Pharmacol. Ther. 43: 332-341.  van Harten J, van Brummelen P, Wilson JHP, Lodewijks MTM, and Breimer DD (1988) Nisoldipine: kinetics and effects on blood pressure and heart rate in patients with liver cirrhosis after intravenous and oral administration.  Eur. J. Clin. Pharmacol. 34: 387-394.  ",
446,Nitrazepam,146-22-5,1.7,0.86,0.13,33,26,"Jochemsen R, VanBeusekom BR, Spoelstra P, Janssens AR, and Breimer DD (1983) Effect of age and liver cirrhosis on the pharmacokinetics of nitrazepam.  Br. J. Clin. Pharmacol. 15: 295-302.  Jochemsen R, Hogendoorn JJH, Dingemanse J, Hermans J, Boeijinga JK, and Breimer DD (1982) Pharmacokinetics and bioavailability of intravenous, oral, and rectal nitrazepam in humans.  J. Pharmacokinet. Biopharm. 10: 231-245.",VDss calculated using C vs t data obtained by digitization of the plot provided in the references.
447,Nitrendipine,39562-70-4,6.1,25,0.02,4.1,8.2,"Mikus G, Fischer C, Heuer B, Langen C, and Eichelbaum M (1987) Application of stable isotope methodology to study the pharmacokinetics, bioavailability, and metabolism of nitrendipine after i.v. and p.o. administration.  Br. J. Clin. Pharmacol. 24: 561-569.  Soons PA, DeBoer AG, Van Brummelen P, and Breimer DD (1989) Oral absorption ptrofile of nitrendipine in healthy subjects: a kinetic and dynamic study.  Br. J. Clin. Pharmacol. 27: 179-189.  Ramsch KD, Graefe KH, Scherline D, Sommer J, and Ziegler R (1986) Pharmacokinetics and metabolism of calcium-blocking agents nifedipine, nitrendipine, and nimodipine.  Am. J. Nephrol. 6(Suppl 1): 73-80.  ",
448,Nitrofurantoin,67-20-9,0.57,9.7,0.17,0.98,0.97,"Hoener BA and Patterson SE (1981) Nitrofurantoin disposition.  Clin. Pharmacol. Ther. 29: 808-816.  Kurz H, Mauser-Ganshorn A, and Stickel HH (1977) Differences in the binding of drugs to plasma proteins from newborn and adult man. I. Eur. J. Clin. Pharmacol. 11: 463-467.  Mannisto PT and Lamminsivu U (1982) Nitrofurantoin is highly bound to plasma protein. J. Antimic. Chemother. 9: 327-328.",
449,Nizatidine,76963-41-2,1.0,9.8,0.65,1.7,1.5,"Aronoff GR, Bergstrom RF, Bopp RJ, Sloan RS, and Callaghan JT, (1988) Nizatidine disposition in subjects with normal and imparired renal function.  Clin. Pharmacol. Ther. 43: 688-695.  Knadler MP, Bergestrom RF, Callaghan JT, and Rubin A (1986) Nizatidine, an H2-blocker.  Its metabolism and disposition in man.  Drug Metab. Dispos. 14: 175-82",VDss calculated using C vs t data obtained by digitization of the plot provided in the reference.
450,NK 611,105760-98-3,0.30,0.40,0.013,17,14,"Mross K, Huettmann A, Herbst K, Hanauske AR, Schilling T, Manegold C, Burk K, and Hossfeld DK (1996) Pharmacokinetics and pharmacodynamics of the new podophyllotoxin derivative NK 611: A study by the AIO groups PHASE-I and APOH. Cancer Chemother. Pharmacol. 38: 217-224. Rassmann I., Thodtmann R, Mross M, Huttmann A, Berdel WE, Manegold C, Fiebig HH, Kaeser-Frohlich A, Burk K, and Hanauske AR (1999) Phase I clinical and pharmacokinetic trial of the podophyllotoxin derivative NK611 administered as intravenous short infusion.  Invest. New Drugs 16: 319-324.",
